"date","vaccine_series_completed_percent_population","zip_code"
2021-05-14,0.353,"60638"
2021-05-04,0.315,"60638"
2021-03-17,0.115,"60638"
2021-02-21,0.038,"60638"
2021-05-05,0.32,"60638"
2021-03-13,0.104,"60638"
2020-12-27,0,"60638"
2021-01-03,0,"60638"
2021-04-18,0.243,"60638"
2021-01-30,0.012,"60638"
2021-05-08,0.332,"60638"
2021-01-19,0.007,"60638"
2021-04-02,0.165,"60638"
2021-03-16,0.112,"60638"
2021-01-08,0.002,"60638"
2021-02-10,0.02,"60638"
2021-01-05,0,"60638"
2021-01-04,0,"60638"
2021-01-12,0.005,"60638"
2020-12-31,0,"60638"
2021-05-09,0.333,"60638"
2021-04-20,0.253,"60638"
2021-05-12,0.345,"60638"
2021-01-29,0.012,"60638"
2021-01-02,0,"60638"
2020-12-20,0,"60638"
2021-03-02,0.065,"60638"
2021-03-03,0.069,"60638"
2021-02-12,0.023,"60638"
2021-04-22,0.264,"60638"
2021-02-11,0.022,"60638"
2021-02-06,0.017,"60638"
2020-12-30,0,"60638"
2021-04-26,0.278,"60638"
2021-03-27,0.144,"60638"
2021-03-07,0.08,"60638"
2021-01-17,0.006,"60638"
2021-04-29,0.296,"60638"
2021-04-11,0.204,"60638"
2021-04-30,0.301,"60638"
2021-03-11,0.094,"60638"
2021-02-18,0.032,"60638"
2021-03-23,0.13,"60638"
2021-05-23,0.375,"60638"
2021-01-01,0,"60638"
2020-12-15,0,"60638"
2021-02-05,0.016,"60638"
2021-04-06,0.182,"60638"
2021-05-01,0.305,"60638"
2020-12-24,0,"60638"
2021-01-24,0.009,"60638"
2021-02-14,0.025,"60638"
2021-05-03,0.31,"60638"
2021-04-08,0.192,"60638"
2021-05-22,0.375,"60638"
2021-03-29,0.149,"60638"
2021-02-04,0.015,"60638"
2021-04-13,0.214,"60638"
2021-05-18,0.364,"60638"
2021-03-21,0.125,"60638"
2021-02-03,0.015,"60638"
2021-05-07,0.328,"60638"
2021-03-19,0.123,"60638"
2021-05-20,0.369,"60638"
2021-04-14,0.219,"60638"
2021-03-20,0.125,"60638"
2021-02-22,0.041,"60638"
2021-03-05,0.077,"60638"
2021-05-21,0.372,"60638"
2021-05-11,0.341,"60638"
2021-02-02,0.014,"60638"
2021-03-30,0.153,"60638"
2021-03-08,0.083,"60638"
2021-04-07,0.187,"60638"
2021-05-19,0.367,"60638"
2021-05-13,0.349,"60638"
2021-04-24,0.274,"60638"
2021-04-05,0.178,"60638"
2021-04-25,0.275,"60638"
2021-04-23,0.27,"60638"
2021-04-28,0.29,"60638"
2020-12-19,0,"60638"
2021-03-15,0.108,"60638"
2021-02-28,0.059,"60638"
2021-04-19,0.248,"60638"
2021-01-22,0.009,"60638"
2021-04-21,0.258,"60638"
2021-01-28,0.011,"60638"
2021-02-26,0.056,"60638"
2021-01-25,0.009,"60638"
2021-05-17,0.361,"60638"
2021-03-10,0.09,"60638"
2021-01-18,0.006,"60638"
2021-03-06,0.079,"60638"
2021-01-06,0,"60638"
2021-03-14,0.105,"60638"
2020-12-26,0,"60638"
2021-05-25,0.379,"60638"
2021-02-13,0.025,"60638"
2021-03-04,0.073,"60638"
2021-02-23,0.044,"60638"
2021-05-06,0.324,"60638"
2021-03-22,0.128,"60638"
2021-04-16,0.229,"60638"
2021-02-24,0.048,"60638"
2021-01-16,0.006,"60638"
2020-12-17,0,"60638"
2021-02-20,0.038,"60638"
2021-01-26,0.01,"60638"
2021-01-10,0.003,"60638"
2020-12-16,0,"60638"
2020-12-21,0,"60638"
2021-04-15,0.224,"60638"
2020-12-22,0,"60638"
2021-02-07,0.017,"60638"
2021-01-13,0.005,"60638"
2021-05-24,0.377,"60638"
2021-05-16,0.358,"60638"
2021-01-20,0.008,"60638"
2021-02-01,0.013,"60638"
2020-12-23,0,"60638"
2021-03-28,0.145,"60638"
2021-01-31,0.012,"60638"
2021-02-25,0.052,"60638"
2021-04-27,0.284,"60638"
2021-03-01,0.062,"60638"
2021-01-14,0.006,"60638"
2020-12-25,0,"60638"
2021-03-09,0.086,"60638"
2021-01-07,0.001,"60638"
2021-02-15,0.026,"60638"
2021-03-26,0.141,"60638"
2021-04-04,0.172,"60638"
2021-02-19,0.035,"60638"
2021-05-15,0.357,"60638"
2021-05-02,0.306,"60638"
2021-01-23,0.009,"60638"
2021-01-09,0.003,"60638"
2020-12-28,0,"60638"
2021-01-15,0.006,"60638"
2021-04-10,0.203,"60638"
2021-04-12,0.209,"60638"
2021-04-17,0.241,"60638"
2021-03-18,0.119,"60638"
2021-01-20,0.003,"60639"
2021-01-09,0.001,"60639"
2021-03-17,0.086,"60639"
2021-04-14,0.236,"60639"
2021-04-12,0.226,"60639"
2021-04-24,0.285,"60639"
2020-12-25,0,"60639"
2020-12-24,0,"60639"
2021-01-17,0.002,"60639"
2021-04-29,0.303,"60639"
2021-01-01,0,"60639"
2021-04-08,0.202,"60639"
2021-05-22,0.392,"60639"
2021-02-17,0.019,"60639"
2021-04-19,0.265,"60639"
2021-03-15,0.082,"60639"
2021-03-21,0.113,"60639"
2021-04-17,0.254,"60639"
2021-05-17,0.372,"60639"
2021-02-05,0.01,"60639"
2021-05-10,0.343,"60639"
2021-04-20,0.268,"60639"
2020-12-26,0,"60639"
2021-03-11,0.06,"60639"
2021-04-02,0.164,"60639"
2021-04-21,0.271,"60639"
2021-05-03,0.319,"60639"
2021-03-06,0.05,"60639"
2021-01-13,0.002,"60639"
2021-01-26,0.005,"60639"
2021-01-05,0,"60639"
2021-01-03,0,"60639"
2021-02-15,0.017,"60639"
2021-02-13,0.016,"60639"
2021-01-22,0.004,"60639"
2021-01-28,0.006,"60639"
2021-05-18,0.376,"60639"
2021-01-23,0.004,"60639"
2021-02-09,0.012,"60639"
2020-12-23,0,"60639"
2021-02-28,0.034,"60639"
2021-03-18,0.089,"60639"
2021-03-25,0.121,"60639"
2021-03-14,0.08,"60639"
2021-05-14,0.36,"60639"
2021-03-16,0.085,"60639"
2021-02-21,0.024,"60639"
2021-01-08,0.001,"60639"
2021-03-28,0.147,"60639"
2021-02-11,0.015,"60639"
2021-01-11,0.001,"60639"
2021-03-08,0.053,"60639"
2021-04-06,0.193,"60639"
2021-04-25,0.287,"60639"
2021-03-27,0.137,"60639"
2021-04-18,0.26,"60639"
2021-04-11,0.221,"60639"
2021-05-19,0.379,"60639"
2021-03-02,0.038,"60639"
2021-02-14,0.016,"60639"
2021-01-06,0,"60639"
2021-03-09,0.055,"60639"
2020-12-17,0,"60639"
2020-12-21,0,"60639"
2021-04-09,0.211,"60639"
2021-01-12,0.002,"60639"
2021-01-16,0.002,"60639"
2021-04-05,0.189,"60639"
2021-03-26,0.124,"60639"
2021-05-09,0.34,"60639"
2021-02-25,0.029,"60639"
2021-04-22,0.275,"60639"
2021-05-06,0.33,"60639"
2021-03-05,0.046,"60639"
2021-04-04,0.187,"60639"
2021-05-08,0.339,"60639"
2020-12-20,0,"60639"
2021-02-18,0.02,"60639"
2021-03-01,0.035,"60639"
2021-03-22,0.114,"60639"
2021-01-10,0.001,"60639"
2021-05-13,0.356,"60639"
2020-12-18,0,"60639"
2021-02-23,0.026,"60639"
2021-01-18,0.003,"60639"
2021-03-29,0.148,"60639"
2021-05-12,0.351,"60639"
2020-12-22,0,"60639"
2021-01-27,0.006,"60639"
2021-02-26,0.032,"60639"
2021-03-24,0.119,"60639"
2021-05-25,0.399,"60639"
2021-03-19,0.091,"60639"
2020-12-28,0,"60639"
2021-04-23,0.28,"60639"
2021-02-22,0.025,"60639"
2021-03-23,0.117,"60639"
2021-02-08,0.012,"60639"
2021-02-12,0.016,"60639"
2021-04-13,0.231,"60639"
2021-01-21,0.004,"60639"
2021-01-25,0.005,"60639"
2021-05-04,0.323,"60639"
2020-12-31,0,"60639"
2021-01-15,0.002,"60639"
2021-05-21,0.387,"60639"
2020-12-19,0,"60639"
2021-01-24,0.004,"60639"
2021-02-07,0.011,"60639"
2021-05-02,0.315,"60639"
2021-05-11,0.347,"60639"
2021-02-01,0.007,"60639"
2021-01-07,0,"60639"
2021-04-07,0.198,"60639"
2021-04-03,0.177,"60639"
2021-02-04,0.009,"60639"
2021-01-04,0,"60639"
2021-02-10,0.013,"60639"
2021-01-30,0.007,"60639"
2021-04-10,0.219,"60639"
2021-05-05,0.326,"60639"
2021-03-12,0.064,"60639"
2021-05-15,0.367,"60639"
2021-03-30,0.152,"60639"
2020-12-16,0,"60639"
2021-02-06,0.01,"60639"
2021-04-15,0.241,"60639"
2021-01-31,0.007,"60639"
2021-02-27,0.033,"60639"
2020-12-30,0,"60639"
2020-12-27,0,"60639"
2020-12-29,0,"60639"
2020-12-15,0,"60639"
2021-05-07,0.333,"60639"
2021-03-20,0.104,"60639"
2021-05-24,0.396,"60639"
2021-02-03,0.009,"60639"
2021-02-16,0.017,"60639"
2021-03-10,0.057,"60639"
2021-05-16,0.369,"60639"
2021-04-30,0.308,"60639"
2021-01-29,0.007,"60639"
2021-03-31,0.155,"60639"
2021-04-27,0.296,"60639"
2021-05-23,0.393,"60639"
2021-02-19,0.023,"60639"
2021-03-07,0.051,"60639"
2021-02-02,0.008,"60639"
2021-03-03,0.041,"60639"
2021-03-04,0.044,"60639"
2021-04-01,0.159,"60639"
2021-01-19,0.003,"60639"
2021-02-20,0.023,"60639"
2021-05-01,0.313,"60639"
2021-04-26,0.291,"60639"
2021-03-13,0.073,"60639"
2021-04-28,0.3,"60639"
2021-02-24,0.027,"60639"
2021-01-02,0,"60639"
2021-05-20,0.383,"60639"
2021-04-16,0.248,"60639"
2021-01-14,0.002,"60639"
2021-03-11,0.136,"60640"
2021-03-03,0.108,"60640"
2021-03-13,0.144,"60640"
2021-01-19,0.013,"60640"
2021-04-06,0.231,"60640"
2021-03-10,0.131,"60640"
2021-01-26,0.018,"60640"
2021-03-22,0.167,"60640"
2021-04-02,0.214,"60640"
2021-05-24,0.529,"60640"
2021-05-15,0.503,"60640"
2021-05-12,0.486,"60640"
2020-12-20,0,"60640"
2021-04-30,0.425,"60640"
2021-03-04,0.112,"60640"
2021-04-23,0.366,"60640"
2021-02-28,0.099,"60640"
2021-02-27,0.098,"60640"
2021-04-29,0.417,"60640"
2021-02-17,0.061,"60640"
2020-12-29,0,"60640"
2021-05-13,0.493,"60640"
2021-05-10,0.473,"60640"
2021-05-22,0.526,"60640"
2020-12-24,0,"60640"
2021-05-01,0.429,"60640"
2021-04-14,0.292,"60640"
2021-04-25,0.376,"60640"
2021-03-25,0.179,"60640"
2021-03-31,0.202,"60640"
2021-02-26,0.096,"60640"
2020-12-23,0,"60640"
2021-04-21,0.348,"60640"
2021-01-03,0,"60640"
2021-01-04,0,"60640"
2021-04-09,0.257,"60640"
2021-01-08,0.004,"60640"
2021-02-14,0.055,"60640"
2021-04-22,0.356,"60640"
2021-01-29,0.022,"60640"
2021-04-08,0.248,"60640"
2021-01-30,0.023,"60640"
2021-01-11,0.007,"60640"
2021-02-09,0.043,"60640"
2021-04-16,0.309,"60640"
2021-01-06,0.001,"60640"
2021-04-07,0.239,"60640"
2021-04-11,0.268,"60640"
2020-12-21,0,"60640"
2021-05-16,0.505,"60640"
2021-03-06,0.119,"60640"
2021-05-07,0.463,"60640"
2021-01-07,0.002,"60640"
2021-04-17,0.316,"60640"
2021-05-06,0.457,"60640"
2021-02-01,0.025,"60640"
2021-01-24,0.016,"60640"
2021-02-02,0.027,"60640"
2021-01-12,0.009,"60640"
2021-03-21,0.165,"60640"
2021-02-21,0.072,"60640"
2021-04-05,0.225,"60640"
2021-05-14,0.499,"60640"
2021-03-27,0.188,"60640"
2021-03-02,0.104,"60640"
2021-02-05,0.038,"60640"
2021-01-28,0.022,"60640"
2021-04-04,0.219,"60640"
2021-03-30,0.197,"60640"
2020-12-15,0,"60640"
2021-01-25,0.017,"60640"
2020-12-30,0,"60640"
2021-02-13,0.054,"60640"
2021-01-22,0.015,"60640"
2021-04-24,0.373,"60640"
2021-02-16,0.057,"60640"
2021-03-26,0.184,"60640"
2021-02-23,0.078,"60640"
2021-02-18,0.066,"60640"
2021-03-18,0.159,"60640"
2020-12-22,0,"60640"
2021-05-25,0.533,"60640"
2021-02-07,0.039,"60640"
2021-05-17,0.51,"60640"
2021-02-25,0.092,"60640"
2021-02-15,0.056,"60640"
2020-12-28,0,"60640"
2021-04-27,0.4,"60640"
2021-04-28,0.408,"60640"
2020-12-31,0,"60640"
2021-03-17,0.155,"60640"
2021-05-23,0.527,"60640"
2021-01-02,0,"60640"
2021-03-15,0.148,"60640"
2021-03-20,0.164,"60640"
2021-04-13,0.284,"60640"
2021-01-16,0.011,"60640"
2021-05-04,0.445,"60640"
2021-03-24,0.174,"60640"
2021-01-27,0.021,"60640"
2021-01-23,0.016,"60640"
2021-03-12,0.14,"60640"
2021-02-24,0.085,"60640"
2021-04-19,0.33,"60640"
2021-02-11,0.051,"60640"
2021-05-05,0.451,"60640"
2021-01-20,0.014,"60640"
2021-04-12,0.275,"60640"
2021-02-08,0.042,"60640"
2021-02-12,0.053,"60640"
2021-03-19,0.162,"60640"
2021-05-08,0.467,"60640"
2021-03-28,0.19,"60640"
2021-03-05,0.117,"60640"
2021-01-21,0.015,"60640"
2021-05-02,0.432,"60640"
2021-03-14,0.145,"60640"
2021-02-19,0.069,"60640"
2021-05-21,0.524,"60640"
2021-01-05,0,"60640"
2021-01-01,0,"60640"
2021-05-09,0.469,"60640"
2021-03-29,0.193,"60640"
2021-04-18,0.32,"60640"
2021-02-10,0.047,"60640"
2021-03-16,0.152,"60640"
2021-05-11,0.48,"60640"
2021-01-13,0.01,"60640"
2021-03-01,0.102,"60640"
2021-01-10,0.005,"60640"
2021-03-08,0.123,"60640"
2021-04-15,0.301,"60640"
2021-01-15,0.011,"60640"
2021-05-18,0.514,"60640"
2021-01-09,0.005,"60640"
2020-12-26,0,"60640"
2020-12-25,0,"60640"
2021-02-06,0.039,"60640"
2021-04-26,0.382,"60640"
2020-12-19,0,"60640"
2020-12-17,0,"60640"
2021-02-20,0.071,"60640"
2021-04-20,0.341,"60640"
2021-04-03,0.217,"60640"
2021-01-14,0.01,"60640"
2021-04-01,0.207,"60640"
2021-05-19,0.517,"60640"
2021-02-22,0.075,"60640"
2021-05-20,0.52,"60640"
2021-01-31,0.024,"60640"
2021-03-07,0.12,"60640"
2021-04-10,0.264,"60640"
2021-02-04,0.033,"60640"
2020-12-27,0,"60640"
2021-05-03,0.438,"60640"
2021-01-17,0.011,"60640"
2020-12-18,0,"60640"
2021-01-18,0.012,"60640"
2021-03-09,0.128,"60640"
2021-03-23,0.17,"60640"
2021-02-03,0.031,"60640"
2020-12-16,0,"60640"
2020-12-22,0,"60641"
2021-03-22,0.121,"60641"
2021-03-16,0.106,"60641"
2021-05-16,0.397,"60641"
2021-04-23,0.284,"60641"
2021-03-05,0.07,"60641"
2020-12-28,0,"60641"
2021-04-21,0.272,"60641"
2021-01-03,0,"60641"
2021-01-20,0.008,"60641"
2021-01-27,0.012,"60641"
2020-12-19,0,"60641"
2021-04-20,0.266,"60641"
2021-03-31,0.154,"60641"
2021-01-28,0.012,"60641"
2021-01-14,0.006,"60641"
2021-01-18,0.007,"60641"
2021-01-07,0.001,"60641"
2021-01-29,0.013,"60641"
2021-02-12,0.026,"60641"
2020-12-18,0,"60641"
2021-05-12,0.376,"60641"
2020-12-23,0,"60641"
2021-02-17,0.031,"60641"
2021-02-15,0.028,"60641"
2021-04-28,0.31,"60641"
2021-05-14,0.388,"60641"
2021-05-18,0.406,"60641"
2021-03-20,0.118,"60641"
2021-03-14,0.099,"60641"
2021-01-30,0.013,"60641"
2021-03-07,0.074,"60641"
2021-02-23,0.043,"60641"
2021-02-24,0.046,"60641"
2021-02-18,0.034,"60641"
2021-01-22,0.009,"60641"
2020-12-31,0,"60641"
2020-12-20,0,"60641"
2021-03-06,0.073,"60641"
2021-05-10,0.366,"60641"
2020-12-24,0,"60641"
2021-02-14,0.027,"60641"
2021-03-08,0.077,"60641"
2021-02-08,0.021,"60641"
2021-01-02,0,"60641"
2020-12-21,0,"60641"
2021-05-01,0.328,"60641"
2021-04-01,0.16,"60641"
2021-03-26,0.135,"60641"
2021-01-24,0.009,"60641"
2021-02-06,0.02,"60641"
2021-04-11,0.215,"60641"
2021-05-04,0.34,"60641"
2021-03-10,0.084,"60641"
2021-02-21,0.039,"60641"
2021-04-26,0.297,"60641"
2021-05-20,0.414,"60641"
2021-01-06,0,"60641"
2021-01-04,0,"60641"
2021-03-29,0.145,"60641"
2021-05-22,0.423,"60641"
2021-01-16,0.006,"60641"
2020-12-29,0,"60641"
2021-04-03,0.172,"60641"
2021-05-11,0.371,"60641"
2021-03-09,0.08,"60641"
2021-04-29,0.316,"60641"
2021-03-01,0.058,"60641"
2021-05-03,0.334,"60641"
2021-02-07,0.02,"60641"
2021-05-23,0.425,"60641"
2021-02-11,0.025,"60641"
2021-02-13,0.027,"60641"
2020-12-15,0,"60641"
2021-02-16,0.029,"60641"
2021-03-19,0.115,"60641"
2021-04-13,0.228,"60641"
2021-02-10,0.023,"60641"
2021-03-30,0.15,"60641"
2021-03-15,0.103,"60641"
2021-02-03,0.017,"60641"
2021-05-15,0.395,"60641"
2021-04-05,0.179,"60641"
2021-05-24,0.428,"60641"
2021-02-26,0.052,"60641"
2021-03-18,0.112,"60641"
2021-02-05,0.019,"60641"
2021-05-21,0.418,"60641"
2021-04-06,0.185,"60641"
2020-12-16,0,"60641"
2021-04-17,0.25,"60641"
2021-02-27,0.054,"60641"
2021-05-13,0.382,"60641"
2021-05-06,0.35,"60641"
2021-03-13,0.098,"60641"
2021-03-03,0.063,"60641"
2021-04-30,0.322,"60641"
2021-01-12,0.005,"60641"
2021-03-24,0.127,"60641"
2021-01-08,0.003,"60641"
2020-12-17,0,"60641"
2021-01-15,0.006,"60641"
2021-02-25,0.049,"60641"
2021-01-21,0.009,"60641"
2021-05-07,0.356,"60641"
2021-04-10,0.212,"60641"
2021-03-12,0.094,"60641"
2021-04-14,0.233,"60641"
2021-02-04,0.018,"60641"
2021-04-19,0.259,"60641"
2021-03-27,0.14,"60641"
2021-02-09,0.021,"60641"
2021-02-20,0.038,"60641"
2021-01-19,0.007,"60641"
2021-05-02,0.329,"60641"
2021-01-10,0.003,"60641"
2021-03-21,0.119,"60641"
2021-05-17,0.401,"60641"
2020-12-25,0,"60641"
2020-12-27,0,"60641"
2021-02-28,0.055,"60641"
2021-01-31,0.013,"60641"
2021-05-19,0.41,"60641"
2020-12-26,0,"60641"
2021-01-25,0.01,"60641"
2021-03-04,0.067,"60641"
2021-04-25,0.292,"60641"
2021-04-08,0.198,"60641"
2021-01-11,0.004,"60641"
2021-02-02,0.016,"60641"
2021-05-09,0.362,"60641"
2021-04-22,0.278,"60641"
2021-03-25,0.131,"60641"
2021-01-05,0,"60641"
2021-02-01,0.015,"60641"
2021-03-11,0.088,"60641"
2021-04-16,0.245,"60641"
2021-05-08,0.361,"60641"
2020-12-30,0,"60641"
2021-04-15,0.239,"60641"
2021-04-12,0.222,"60641"
2021-02-19,0.037,"60641"
2021-04-09,0.206,"60641"
2021-04-02,0.165,"60641"
2021-03-02,0.06,"60641"
2021-05-25,0.431,"60641"
2021-03-28,0.143,"60641"
2021-05-05,0.345,"60641"
2021-01-13,0.006,"60641"
2021-01-17,0.006,"60641"
2021-04-24,0.29,"60641"
2021-04-18,0.253,"60641"
2021-04-27,0.304,"60641"
2021-04-07,0.191,"60641"
2021-01-01,0,"60641"
2021-03-23,0.124,"60641"
2021-03-17,0.109,"60641"
2021-01-26,0.011,"60641"
2021-01-23,0.009,"60641"
2021-04-04,0.175,"60641"
2021-02-22,0.041,"60641"
2021-01-09,0.003,"60641"
2021-05-25,0.554,"60642"
2021-04-17,0.314,"60642"
2020-12-25,0,"60642"
2020-12-16,0,"60642"
2021-01-11,0.018,"60642"
2021-02-12,0.063,"60642"
2021-02-13,0.064,"60642"
2021-01-13,0.024,"60642"
2021-04-13,0.28,"60642"
2021-01-03,0,"60642"
2021-01-07,0.005,"60642"
2021-02-18,0.073,"60642"
2021-01-04,0,"60642"
2021-05-21,0.547,"60642"
2021-04-10,0.258,"60642"
2021-05-19,0.541,"60642"
2020-12-23,0,"60642"
2021-03-04,0.113,"60642"
2021-03-17,0.147,"60642"
2021-03-29,0.179,"60642"
2021-03-30,0.183,"60642"
2020-12-29,0,"60642"
2021-04-25,0.381,"60642"
2021-01-29,0.042,"60642"
2021-01-24,0.034,"60642"
2021-03-07,0.119,"60642"
2021-03-10,0.128,"60642"
2020-12-18,0,"60642"
2021-01-30,0.043,"60642"
2021-05-10,0.486,"60642"
2021-05-11,0.494,"60642"
2021-05-17,0.532,"60642"
2021-04-04,0.206,"60642"
2021-04-30,0.432,"60642"
2020-12-17,0,"60642"
2021-04-26,0.389,"60642"
2021-02-07,0.053,"60642"
2021-03-08,0.121,"60642"
2021-01-10,0.016,"60642"
2021-03-14,0.14,"60642"
2021-03-02,0.105,"60642"
2020-12-19,0,"60642"
2021-02-01,0.044,"60642"
2021-05-23,0.55,"60642"
2020-12-15,0,"60642"
2021-05-15,0.525,"60642"
2021-01-08,0.011,"60642"
2021-01-20,0.032,"60642"
2021-02-22,0.082,"60642"
2021-04-08,0.239,"60642"
2021-04-21,0.353,"60642"
2021-03-12,0.135,"60642"
2021-03-18,0.15,"60642"
2021-03-13,0.139,"60642"
2021-04-12,0.271,"60642"
2021-01-15,0.025,"60642"
2021-02-06,0.052,"60642"
2021-02-23,0.086,"60642"
2021-05-08,0.481,"60642"
2021-01-09,0.015,"60642"
2021-02-14,0.064,"60642"
2021-02-26,0.097,"60642"
2021-04-15,0.298,"60642"
2021-03-01,0.102,"60642"
2021-04-29,0.422,"60642"
2021-03-03,0.109,"60642"
2021-05-09,0.482,"60642"
2021-04-05,0.213,"60642"
2021-01-28,0.041,"60642"
2021-02-08,0.054,"60642"
2021-01-16,0.026,"60642"
2021-04-23,0.373,"60642"
2021-05-22,0.549,"60642"
2021-02-17,0.07,"60642"
2021-01-25,0.035,"60642"
2021-02-24,0.089,"60642"
2021-02-11,0.06,"60642"
2021-04-14,0.289,"60642"
2021-03-11,0.131,"60642"
2021-04-06,0.22,"60642"
2021-01-21,0.033,"60642"
2021-02-05,0.051,"60642"
2021-05-12,0.503,"60642"
2021-04-03,0.204,"60642"
2021-01-22,0.033,"60642"
2021-02-25,0.092,"60642"
2021-04-27,0.404,"60642"
2021-01-19,0.029,"60642"
2021-04-20,0.345,"60642"
2021-02-10,0.057,"60642"
2020-12-30,0,"60642"
2021-01-17,0.026,"60642"
2021-02-09,0.055,"60642"
2021-02-15,0.066,"60642"
2021-03-06,0.118,"60642"
2021-05-16,0.529,"60642"
2021-05-07,0.476,"60642"
2020-12-27,0,"60642"
2021-01-18,0.027,"60642"
2021-04-07,0.229,"60642"
2021-03-27,0.174,"60642"
2021-04-18,0.318,"60642"
2021-01-26,0.038,"60642"
2021-03-05,0.116,"60642"
2021-05-13,0.513,"60642"
2021-03-26,0.172,"60642"
2021-05-06,0.47,"60642"
2021-03-15,0.142,"60642"
2021-01-12,0.022,"60642"
2021-05-02,0.438,"60642"
2021-03-31,0.188,"60642"
2021-03-20,0.157,"60642"
2021-01-31,0.044,"60642"
2021-05-03,0.445,"60642"
2021-02-19,0.076,"60642"
2021-05-04,0.454,"60642"
2021-01-05,0.001,"60642"
2021-05-24,0.552,"60642"
2020-12-24,0,"60642"
2021-03-19,0.154,"60642"
2021-03-28,0.177,"60642"
2021-02-16,0.067,"60642"
2021-04-22,0.363,"60642"
2021-02-04,0.049,"60642"
2021-02-20,0.078,"60642"
2020-12-28,0,"60642"
2021-05-18,0.537,"60642"
2021-05-20,0.543,"60642"
2021-01-23,0.034,"60642"
2021-02-27,0.099,"60642"
2021-03-09,0.125,"60642"
2020-12-26,0,"60642"
2021-03-25,0.167,"60642"
2021-04-02,0.2,"60642"
2021-04-28,0.413,"60642"
2020-12-31,0,"60642"
2021-03-16,0.145,"60642"
2021-01-14,0.025,"60642"
2021-04-19,0.332,"60642"
2021-02-03,0.048,"60642"
2021-01-02,0,"60642"
2021-03-22,0.159,"60642"
2021-05-14,0.52,"60642"
2021-04-09,0.248,"60642"
2021-01-27,0.04,"60642"
2021-04-11,0.262,"60642"
2021-05-01,0.436,"60642"
2021-02-21,0.079,"60642"
2021-01-06,0.001,"60642"
2021-03-23,0.161,"60642"
2020-12-20,0,"60642"
2021-01-01,0,"60642"
2021-04-16,0.308,"60642"
2021-03-21,0.157,"60642"
2021-02-02,0.046,"60642"
2021-05-05,0.462,"60642"
2021-03-24,0.163,"60642"
2021-02-28,0.1,"60642"
2021-04-24,0.379,"60642"
2021-04-01,0.192,"60642"
2020-12-22,0,"60642"
2020-12-21,0,"60642"
2021-02-17,0.047,"60643"
2021-02-17,0.047,"60643"
2021-02-24,0.071,"60643"
2021-02-24,0.071,"60643"
2021-02-16,0.043,"60643"
2021-02-16,0.043,"60643"
2021-01-16,0.006,"60643"
2021-01-16,0.006,"60643"
2021-01-05,0,"60643"
2021-01-05,0,"60643"
2021-02-25,0.076,"60643"
2021-02-25,0.076,"60643"
2021-05-04,0.346,"60643"
2021-05-04,0.346,"60643"
2021-02-14,0.04,"60643"
2021-02-14,0.04,"60643"
2021-04-10,0.245,"60643"
2021-04-10,0.245,"60643"
2021-02-08,0.021,"60643"
2021-02-08,0.021,"60643"
2021-03-22,0.16,"60643"
2021-03-22,0.16,"60643"
2021-02-15,0.041,"60643"
2021-02-15,0.041,"60643"
2021-05-20,0.391,"60643"
2021-05-20,0.391,"60643"
2020-12-30,0,"60643"
2020-12-30,0,"60643"
2021-02-27,0.085,"60643"
2021-02-27,0.085,"60643"
2021-01-11,0.005,"60643"
2021-01-11,0.005,"60643"
2021-03-10,0.123,"60643"
2021-03-10,0.123,"60643"
2021-03-26,0.175,"60643"
2021-03-26,0.175,"60643"
2021-04-29,0.332,"60643"
2021-04-29,0.332,"60643"
2021-02-21,0.059,"60643"
2021-02-21,0.059,"60643"
2021-03-16,0.144,"60643"
2021-03-16,0.144,"60643"
2021-02-12,0.037,"60643"
2021-02-12,0.037,"60643"
2021-01-06,0.001,"60643"
2021-01-06,0.001,"60643"
2020-12-16,0,"60643"
2020-12-16,0,"60643"
2020-12-21,0,"60643"
2020-12-21,0,"60643"
2021-03-12,0.132,"60643"
2021-03-12,0.132,"60643"
2021-05-22,0.396,"60643"
2021-05-22,0.396,"60643"
2021-03-07,0.113,"60643"
2021-03-07,0.113,"60643"
2021-02-01,0.013,"60643"
2021-02-01,0.013,"60643"
2020-12-31,0,"60643"
2020-12-31,0,"60643"
2021-04-17,0.287,"60643"
2021-04-17,0.287,"60643"
2021-02-09,0.023,"60643"
2021-02-09,0.023,"60643"
2021-05-17,0.385,"60643"
2021-05-17,0.385,"60643"
2021-03-11,0.126,"60643"
2021-03-11,0.126,"60643"
2020-12-23,0,"60643"
2020-12-23,0,"60643"
2021-05-09,0.36,"60643"
2021-05-09,0.36,"60643"
2021-02-04,0.018,"60643"
2021-02-04,0.018,"60643"
2021-01-03,0,"60643"
2021-01-03,0,"60643"
2020-12-15,0,"60643"
2020-12-15,0,"60643"
2021-04-18,0.288,"60643"
2021-04-18,0.288,"60643"
2021-03-29,0.183,"60643"
2021-03-29,0.183,"60643"
2021-03-03,0.099,"60643"
2021-03-03,0.099,"60643"
2021-01-25,0.01,"60643"
2021-01-25,0.01,"60643"
2021-04-23,0.312,"60643"
2021-04-23,0.312,"60643"
2021-03-09,0.12,"60643"
2021-03-09,0.12,"60643"
2021-01-14,0.006,"60643"
2021-01-14,0.006,"60643"
2021-03-05,0.108,"60643"
2021-03-05,0.108,"60643"
2021-03-30,0.187,"60643"
2021-03-30,0.187,"60643"
2021-04-21,0.301,"60643"
