Zip Code,Date,Total Doses - Daily,Total Doses - Cumulative,1st Dose - Daily,1st Dose - Cumulative,1st Dose - Percent Population,Vaccine Series Completed - Daily,Vaccine Series Completed - Cumulative,Vaccine Series Completed  - Percent Population,Population,ZIP Code Location,Row_ID
60625,01/07/2021,141,1847,71,1756,0.022,70,91,0.001,79444,POINT (-87.701816 41.971155),60625-20210107
60631,01/26/2021,120,2601,93,2083,0.071,27,518,0.018,29529,POINT (-87.813371 41.995019),60631-20210126
60639,01/17/2021,8,1430,6,1221,0.014,2,209,0.002,88204,POINT (-87.75531 41.920609),60639-20210117
60656,05/09/2021,64,19971,34,11694,0.414,42,9045,0.321,28218,POINT (-87.817934 41.974566),60656-20210509
60647,01/16/2021,115,3889,107,2946,0.034,8,943,0.011,87633,POINT (-87.701101 41.921058),60647-20210116
60656,05/10/2021,122,20093,50,11744,0.416,89,9134,0.324,28218,POINT (-87.817934 41.974566),60656-20210510
60657,01/11/2021,309,4381,76,3328,0.047,233,1053,0.015,70958,POINT (-87.658216 41.939715),60657-20210111
60657,01/13/2021,240,4995,129,3652,0.051,111,1343,0.019,70958,POINT (-87.658216 41.939715),60657-20210113
60657,01/14/2021,163,5158,115,3767,0.053,48,1391,0.02,70958,POINT (-87.658216 41.939715),60657-20210114
60657,01/17/2021,285,5799,251,4324,0.061,34,1475,0.021,70958,POINT (-87.658216 41.939715),60657-20210117
60657,01/18/2021,293,6092,178,4502,0.063,115,1590,0.022,70958,POINT (-87.658216 41.939715),60657-20210118
60657,01/22/2021,370,7429,321,5415,0.076,49,2014,0.028,70958,POINT (-87.658216 41.939715),60657-20210122
60657,01/23/2021,182,7611,156,5571,0.079,26,2040,0.029,70958,POINT (-87.658216 41.939715),60657-20210123
60657,01/26/2021,367,8358,208,6077,0.086,159,2281,0.032,70958,POINT (-87.658216 41.939715),60657-20210126
60657,01/27/2021,326,8684,230,6307,0.089,96,2377,0.033,70958,POINT (-87.658216 41.939715),60657-20210127
60607,04/02/2021,521,18410,370,12280,0.419,174,6431,0.22,29293,POINT (-87.652727 41.876104),60607-20210402
60626,12/23/2020,49,318,49,318,0.006,0,0,0,50544,POINT (-87.669834 42.009469),60626-20201223
60601,03/06/2021,42,4557,19,2788,0.185,26,1773,0.118,15083,POINT (-87.622844 41.886262),60601-20210306
60607,04/08/2021,501,20824,280,13793,0.471,258,7543,0.258,29293,POINT (-87.652727 41.876104),60607-20210408
60608,01/03/2021,12,948,12,948,0.012,0,0,0,80059,POINT (-87.670366 41.849879),60608-20210103
60623,01/20/2021,119,1456,86,1224,0.015,33,232,0.003,81283,POINT (-87.717446 41.850321),60623-20210120
60666,12/20/2020,0,0,0,0,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20201220
60621,12/30/2020,75,198,75,198,0.007,0,0,0,28018,POINT (-87.638812 41.776931),60621-20201230
60655,01/13/2021,135,1415,116,1050,0.037,19,365,0.013,28569,POINT (-87.701434 41.696456),60655-20210113
60610,01/10/2021,30,1739,13,1358,0.033,17,381,0.009,40548,POINT (-87.63581 41.90455),60610-20210110
60611,02/07/2021,43,10700,36,7406,0.223,7,3294,0.099,33224,POINT (-87.620291 41.894734),60611-20210207
60614,01/06/2021,110,2339,82,2288,0.032,28,51,0.001,71954,POINT (-87.652064 41.922605),60614-20210106
60606,12/16/2020,0,0,0,0,0,0,0,0,3287,POINT (-87.63676 41.882634),60606-20201216
60624,01/22/2021,45,646,41,546,0.016,4,100,0.003,34892,POINT (-87.722735 41.879417),60624-20210122
60645,01/07/2021,108,1243,68,1190,0.025,40,53,0.001,47270,POINT (-87.695049 42.008927),60645-20210107
60661,01/19/2021,40,1161,18,775,0.075,22,386,0.037,10354,POINT (-87.644283 41.882786),60661-20210119
60657,01/28/2021,432,9116,343,6650,0.094,89,2466,0.035,70958,POINT (-87.658216 41.939715),60657-20210128
60639,12/26/2020,3,214,3,214,0.002,0,0,0,88204,POINT (-87.75531 41.920609),60639-20201226
60657,01/29/2021,411,9527,368,7018,0.099,43,2509,0.035,70958,POINT (-87.658216 41.939715),60657-20210129
60657,01/30/2021,194,9721,142,7160,0.101,52,2561,0.036,70958,POINT (-87.658216 41.939715),60657-20210130
Unknown,12/30/2020,23,92,23,92,0,0,0,0,0,,Unknown-20201230
60657,01/31/2021,94,9815,81,7241,0.102,13,2574,0.036,70958,POINT (-87.658216 41.939715),60657-20210131
60657,02/01/2021,299,10114,171,7412,0.104,128,2702,0.038,70958,POINT (-87.658216 41.939715),60657-20210201
60657,02/02/2021,438,10552,278,7690,0.108,160,2862,0.04,70958,POINT (-87.658216 41.939715),60657-20210202
60657,02/03/2021,400,10952,296,7986,0.113,104,2966,0.042,70958,POINT (-87.658216 41.939715),60657-20210203
60657,02/04/2021,445,11397,358,8344,0.118,87,3053,0.043,70958,POINT (-87.658216 41.939715),60657-20210204
60657,02/05/2021,582,11979,434,8778,0.124,148,3201,0.045,70958,POINT (-87.658216 41.939715),60657-20210205
60657,02/06/2021,290,12269,196,8974,0.126,94,3295,0.046,70958,POINT (-87.658216 41.939715),60657-20210206
60657,02/07/2021,369,12638,249,9223,0.13,120,3415,0.048,70958,POINT (-87.658216 41.939715),60657-20210207
60657,02/08/2021,285,12923,213,9436,0.133,72,3487,0.049,70958,POINT (-87.658216 41.939715),60657-20210208
60657,02/09/2021,366,13289,218,9654,0.136,148,3635,0.051,70958,POINT (-87.658216 41.939715),60657-20210209
60657,02/10/2021,482,13771,341,9995,0.141,141,3776,0.053,70958,POINT (-87.658216 41.939715),60657-20210210
60611,01/06/2021,78,2723,49,2665,0.08,29,58,0.002,33224,POINT (-87.620291 41.894734),60611-20210106
60608,04/09/2021,1434,55522,570,36329,0.454,937,19863,0.248,80059,POINT (-87.670366 41.849879),60608-20210409
60646,12/15/2020,0,0,0,0,0,0,0,0,28569,POINT (-87.761826 41.993931),60646-20201215
60602,03/08/2021,16,749,8,453,0.396,8,296,0.259,1145,POINT (-87.628309 41.883136),60602-20210308
60602,03/23/2021,14,958,11,596,0.521,3,374,0.327,1145,POINT (-87.628309 41.883136),60602-20210323
60611,04/27/2021,534,36613,104,21571,0.649,436,15777,0.475,33224,POINT (-87.620291 41.894734),60611-20210427
60612,03/30/2021,306,14048,197,9223,0.273,113,5025,0.149,33735,POINT (-87.687011 41.88004),60612-20210330
60601,03/01/2021,63,4115,34,2545,0.169,29,1570,0.104,15083,POINT (-87.622844 41.886262),60601-20210301
60643,01/05/2021,40,591,34,585,0.012,6,6,0,48887,POINT (-87.662381 41.700445),60643-20210105
60616,03/19/2021,408,19907,286,12865,0.237,130,7202,0.133,54197,POINT (-87.629531 41.844869),60616-20210319
60622,01/03/2021,19,1972,17,1970,0.037,2,2,0,53294,POINT (-87.681818 41.902762),60622-20210103
60620,01/30/2021,135,2453,121,2072,0.031,14,381,0.006,67711,POINT (-87.651656 41.740873),60620-20210130
60624,03/12/2021,232,5912,137,4185,0.12,102,1798,0.052,34892,POINT (-87.722735 41.879417),60624-20210312
60643,12/15/2020,0,0,0,0,0,0,0,0,48887,POINT (-87.662381 41.700445),60643-20201215
60666,01/06/2021,0,0,0,0,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210106
60611,02/25/2021,415,15586,104,9396,0.283,311,6190,0.186,33224,POINT (-87.620291 41.894734),60611-20210225
60646,01/03/2021,4,505,4,505,0.018,0,0,0,28569,POINT (-87.761826 41.993931),60646-20210103
60601,12/22/2020,50,272,50,272,0.018,0,0,0,15083,POINT (-87.622844 41.886262),60601-20201222
60641,01/08/2021,151,1310,67,1135,0.016,84,175,0.003,69880,POINT (-87.746791 41.946682),60641-20210108
60657,02/11/2021,523,14294,272,10267,0.145,251,4027,0.057,70958,POINT (-87.658216 41.939715),60657-20210211
60657,02/12/2021,564,14858,308,10575,0.149,256,4283,0.06,70958,POINT (-87.658216 41.939715),60657-20210212
60666,03/06/2021,2,38,1,25,0,2,17,0,0,POINT (-87.896371 41.979511),60666-20210306
60619,01/07/2021,37,440,28,424,0.007,9,16,0,61207,POINT (-87.60569 41.744737),60619-20210107
60657,02/13/2021,382,15240,224,10799,0.152,158,4441,0.063,70958,POINT (-87.658216 41.939715),60657-20210213
60657,02/14/2021,322,15562,87,10886,0.153,235,4676,0.066,70958,POINT (-87.658216 41.939715),60657-20210214
60657,02/15/2021,262,15824,110,10996,0.155,152,4828,0.068,70958,POINT (-87.658216 41.939715),60657-20210215
60630,01/07/2021,115,1136,55,1052,0.019,60,84,0.001,56433,POINT (-87.759611 41.971261),60630-20210107
60657,02/16/2021,276,16100,192,11188,0.158,84,4912,0.069,70958,POINT (-87.658216 41.939715),60657-20210216
60657,02/17/2021,333,16433,157,11345,0.16,176,5088,0.072,70958,POINT (-87.658216 41.939715),60657-20210217
60633,01/13/2021,9,128,6,106,0.008,3,22,0.002,12689,POINT (-87.556037 41.653147),60633-20210113
60657,02/18/2021,457,16890,197,11542,0.163,260,5348,0.075,70958,POINT (-87.658216 41.939715),60657-20210218
60666,01/21/2021,0,2,0,2,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210121
60657,02/19/2021,418,17308,139,11681,0.165,279,5627,0.079,70958,POINT (-87.658216 41.939715),60657-20210219
60613,12/22/2020,120,680,120,680,0.013,0,0,0,50761,POINT (-87.661343 41.953742),60613-20201222
60621,12/18/2020,4,9,4,9,0,0,0,0,28018,POINT (-87.638812 41.776931),60621-20201218
60606,05/09/2021,6,4346,1,2551,0.776,6,1942,0.591,3287,POINT (-87.63676 41.882634),60606-20210509
60606,12/17/2020,7,7,7,7,0.002,0,0,0,3287,POINT (-87.63676 41.882634),60606-20201217
60608,12/29/2020,99,707,99,707,0.009,0,0,0,80059,POINT (-87.670366 41.849879),60608-20201229
60620,02/16/2021,81,5742,44,4622,0.068,37,1120,0.017,67711,POINT (-87.651656 41.740873),60620-20210216
60622,04/04/2021,164,32422,112,22380,0.42,73,10783,0.202,53294,POINT (-87.681818 41.902762),60622-20210404
60621,12/20/2020,3,18,3,18,0.001,0,0,0,28018,POINT (-87.638812 41.776931),60621-20201220
60655,12/25/2020,0,383,0,383,0.013,0,0,0,28569,POINT (-87.701434 41.696456),60655-20201225
60601,03/23/2021,155,6292,144,4032,0.267,14,2332,0.155,15083,POINT (-87.622844 41.886262),60601-20210323
60605,01/12/2021,235,3118,73,2089,0.072,162,1029,0.035,29060,POINT (-87.623449 41.867824),60605-20210112
60601,01/23/2021,30,1439,29,1036,0.069,1,403,0.027,15083,POINT (-87.622844 41.886262),60601-20210123
60605,02/14/2021,32,7744,19,5113,0.176,13,2631,0.091,29060,POINT (-87.623449 41.867824),60605-20210214
60613,01/21/2021,254,4163,209,3074,0.061,45,1089,0.021,50761,POINT (-87.661343 41.953742),60613-20210121
60622,02/04/2021,312,8436,252,5924,0.111,60,2512,0.047,53294,POINT (-87.681818 41.902762),60622-20210204
60626,01/19/2021,107,2886,66,2501,0.049,41,385,0.008,50544,POINT (-87.669834 42.009469),60626-20210119
60630,01/22/2021,178,2662,161,2064,0.037,17,598,0.011,56433,POINT (-87.759611 41.971261),60630-20210122
60630,02/13/2021,294,7886,208,6124,0.109,86,1762,0.031,56433,POINT (-87.759611 41.971261),60630-20210213
60657,02/20/2021,197,17505,63,11744,0.166,134,5761,0.081,70958,POINT (-87.658216 41.939715),60657-20210220
60657,02/21/2021,120,17625,52,11796,0.166,68,5829,0.082,70958,POINT (-87.658216 41.939715),60657-20210221
60657,02/22/2021,314,17939,84,11880,0.167,230,6059,0.085,70958,POINT (-87.658216 41.939715),60657-20210222
60620,12/24/2020,10,139,10,139,0.002,0,0,0,67711,POINT (-87.651656 41.740873),60620-20201224
60657,02/23/2021,508,18447,284,12164,0.171,225,6284,0.089,70958,POINT (-87.658216 41.939715),60657-20210223
60657,02/24/2021,444,18891,190,12354,0.174,254,6538,0.092,70958,POINT (-87.658216 41.939715),60657-20210224
60657,02/25/2021,531,19422,202,12556,0.177,329,6867,0.097,70958,POINT (-87.658216 41.939715),60657-20210225
60657,02/26/2021,615,20037,206,12762,0.18,409,7276,0.103,70958,POINT (-87.658216 41.939715),60657-20210226
60657,02/27/2021,376,20413,214,12976,0.183,162,7438,0.105,70958,POINT (-87.658216 41.939715),60657-20210227
60657,02/28/2021,158,20571,72,13048,0.184,86,7524,0.106,70958,POINT (-87.658216 41.939715),60657-20210228
60657,03/01/2021,369,20940,195,13243,0.187,174,7698,0.108,70958,POINT (-87.658216 41.939715),60657-20210301
60657,03/02/2021,497,21437,301,13544,0.191,196,7894,0.111,70958,POINT (-87.658216 41.939715),60657-20210302
60657,03/03/2021,556,21993,255,13799,0.194,302,8196,0.116,70958,POINT (-87.658216 41.939715),60657-20210303
60657,03/04/2021,503,22496,301,14100,0.199,210,8406,0.118,70958,POINT (-87.658216 41.939715),60657-20210304
60602,04/18/2021,8,1486,2,943,0.824,6,585,0.511,1145,POINT (-87.628309 41.883136),60602-20210418
60608,03/18/2021,1075,31768,853,23131,0.289,232,8789,0.11,80059,POINT (-87.670366 41.849879),60608-20210318
60645,12/25/2020,0,284,0,284,0.006,0,0,0,47270,POINT (-87.695049 42.008927),60645-20201225
60610,02/06/2021,126,6624,91,5124,0.126,35,1500,0.037,40548,POINT (-87.63581 41.90455),60610-20210206
60611,03/26/2021,417,23531,227,14133,0.425,196,9565,0.288,33224,POINT (-87.620291 41.894734),60611-20210326
60631,01/21/2021,124,2087,104,1664,0.056,20,423,0.014,29529,POINT (-87.813371 41.995019),60631-20210121
60641,01/14/2021,105,1902,88,1496,0.021,17,406,0.006,69880,POINT (-87.746791 41.946682),60641-20210114
60645,01/06/2021,94,1135,85,1122,0.024,9,13,0,47270,POINT (-87.695049 42.008927),60645-20210106
60657,03/05/2021,522,23018,290,14390,0.203,244,8650,0.122,70958,POINT (-87.658216 41.939715),60657-20210305
60655,12/27/2020,0,388,0,388,0.014,0,0,0,28569,POINT (-87.701434 41.696456),60655-20201227
60602,02/14/2021,2,481,1,342,0.299,1,139,0.121,1145,POINT (-87.628309 41.883136),60602-20210214
60657,03/06/2021,315,23333,170,14560,0.205,160,8810,0.124,70958,POINT (-87.658216 41.939715),60657-20210306
60657,03/07/2021,196,23529,115,14675,0.207,87,8897,0.125,70958,POINT (-87.658216 41.939715),60657-20210307
60624,12/18/2020,9,19,9,19,0.001,0,0,0,34892,POINT (-87.722735 41.879417),60624-20201218
60657,03/08/2021,354,23883,186,14861,0.209,182,9079,0.128,70958,POINT (-87.658216 41.939715),60657-20210308
60657,03/09/2021,507,24390,242,15103,0.213,285,9364,0.132,70958,POINT (-87.658216 41.939715),60657-20210309
60656,12/20/2020,13,119,13,119,0.004,0,0,0,28218,POINT (-87.817934 41.974566),60656-20201220
60657,03/10/2021,641,25031,449,15552,0.219,217,9581,0.135,70958,POINT (-87.658216 41.939715),60657-20210310
60657,03/11/2021,825,25856,542,16094,0.227,318,9899,0.14,70958,POINT (-87.658216 41.939715),60657-20210311
60657,03/12/2021,903,26759,592,16686,0.235,334,10233,0.144,70958,POINT (-87.658216 41.939715),60657-20210312
60605,12/26/2020,9,1211,9,1211,0.042,0,0,0,29060,POINT (-87.623449 41.867824),60605-20201226
60657,03/13/2021,461,27220,255,16941,0.239,235,10468,0.148,70958,POINT (-87.658216 41.939715),60657-20210313
60657,03/14/2021,259,27479,172,17113,0.241,104,10572,0.149,70958,POINT (-87.658216 41.939715),60657-20210314
60657,03/15/2021,566,28045,425,17538,0.247,182,10754,0.152,70958,POINT (-87.658216 41.939715),60657-20210315
60657,03/16/2021,622,28667,389,17927,0.253,263,11017,0.155,70958,POINT (-87.658216 41.939715),60657-20210316
60657,03/17/2021,641,29308,477,18404,0.259,177,11194,0.158,70958,POINT (-87.658216 41.939715),60657-20210317
60657,03/18/2021,836,30144,688,19092,0.269,172,11366,0.16,70958,POINT (-87.658216 41.939715),60657-20210318
60657,03/19/2021,829,30973,679,19771,0.279,166,11532,0.163,70958,POINT (-87.658216 41.939715),60657-20210319
60657,03/20/2021,511,31484,436,20207,0.285,157,11689,0.165,70958,POINT (-87.658216 41.939715),60657-20210320
60657,03/21/2021,422,31906,365,20572,0.29,88,11777,0.166,70958,POINT (-87.658216 41.939715),60657-20210321
60657,03/22/2021,721,32627,630,21202,0.299,99,11876,0.167,70958,POINT (-87.658216 41.939715),60657-20210322
60657,03/23/2021,914,33541,810,22012,0.31,121,11997,0.169,70958,POINT (-87.658216 41.939715),60657-20210323
60657,03/24/2021,883,34424,751,22763,0.321,151,12148,0.171,70958,POINT (-87.658216 41.939715),60657-20210324
60657,03/25/2021,989,35413,773,23536,0.332,237,12385,0.175,70958,POINT (-87.658216 41.939715),60657-20210325
60606,03/01/2021,24,1090,16,682,0.207,8,408,0.124,3287,POINT (-87.63676 41.882634),60606-20210301
60606,04/22/2021,86,3591,40,2348,0.714,46,1360,0.414,3287,POINT (-87.63676 41.882634),60606-20210422
60608,05/10/2021,292,74573,139,44077,0.551,170,31508,0.394,80059,POINT (-87.670366 41.849879),60608-20210510
60609,04/25/2021,143,38069,69,22759,0.373,74,16068,0.264,60939,POINT (-87.653382 41.812017),60609-20210425
60607,12/23/2020,106,949,106,949,0.032,0,0,0,29293,POINT (-87.652727 41.876104),60607-20201223
60612,02/03/2021,204,4174,131,2985,0.088,73,1189,0.035,33735,POINT (-87.687011 41.88004),60612-20210203
60620,01/15/2021,44,918,40,782,0.012,4,136,0.002,67711,POINT (-87.651656 41.740873),60620-20210115
Unknown,02/15/2021,16,1566,12,1066,0,4,500,0,0,,Unknown-20210215
60632,01/04/2021,46,520,45,519,0.006,1,1,0,89857,POINT (-87.711251 41.810038),60632-20210104
60637,01/21/2021,254,2550,210,1950,0.041,44,600,0.013,47300,POINT (-87.604053 41.780991),60637-20210121
60651,01/11/2021,36,545,22,483,0.008,14,62,0.001,63492,POINT (-87.741017 41.901964),60651-20210111
60657,03/26/2021,1079,36492,788,24324,0.343,311,12696,0.179,70958,POINT (-87.658216 41.939715),60657-20210326
60657,03/27/2021,695,37187,526,24850,0.35,212,12908,0.182,70958,POINT (-87.658216 41.939715),60657-20210327
60657,03/28/2021,491,37678,418,25268,0.356,134,13042,0.184,70958,POINT (-87.658216 41.939715),60657-20210328
60657,03/29/2021,1214,38892,1060,26328,0.371,185,13227,0.186,70958,POINT (-87.658216 41.939715),60657-20210329
60657,03/30/2021,1396,40288,1145,27473,0.387,277,13504,0.19,70958,POINT (-87.658216 41.939715),60657-20210330
60657,03/31/2021,1327,41615,1073,28546,0.402,302,13806,0.195,70958,POINT (-87.658216 41.939715),60657-20210331
60657,04/01/2021,1282,42897,949,29495,0.416,380,14186,0.2,70958,POINT (-87.658216 41.939715),60657-20210401
60657,04/02/2021,1368,44265,883,30378,0.428,534,14720,0.207,70958,POINT (-87.658216 41.939715),60657-20210402
60651,12/22/2020,18,86,18,86,0.001,0,0,0,63492,POINT (-87.741017 41.901964),60651-20201222
60656,12/22/2020,15,178,15,178,0.006,0,0,0,28218,POINT (-87.817934 41.974566),60656-20201222
60657,04/03/2021,861,45126,693,31071,0.438,263,14983,0.211,70958,POINT (-87.658216 41.939715),60657-20210403
60657,04/04/2021,243,45369,161,31232,0.44,115,15098,0.213,70958,POINT (-87.658216 41.939715),60657-20210404
60657,04/05/2021,1128,46497,858,32090,0.452,430,15528,0.219,70958,POINT (-87.658216 41.939715),60657-20210405
60657,04/06/2021,1710,48207,1378,33468,0.472,564,16092,0.227,70958,POINT (-87.658216 41.939715),60657-20210406
60657,04/07/2021,1293,49500,846,34314,0.484,622,16714,0.236,70958,POINT (-87.658216 41.939715),60657-20210407
60657,04/08/2021,1484,50984,873,35187,0.496,719,17433,0.246,70958,POINT (-87.658216 41.939715),60657-20210408
60657,04/09/2021,1546,52530,950,36137,0.509,791,18224,0.257,70958,POINT (-87.658216 41.939715),60657-20210409
60657,04/10/2021,885,53415,557,36694,0.517,518,18742,0.264,70958,POINT (-87.658216 41.939715),60657-20210410
60657,04/11/2021,564,53979,340,37034,0.522,324,19066,0.269,70958,POINT (-87.658216 41.939715),60657-20210411
60657,04/12/2021,976,54955,465,37499,0.528,628,19694,0.278,70958,POINT (-87.658216 41.939715),60657-20210412
60657,04/13/2021,1348,56303,688,38187,0.538,663,20357,0.287,70958,POINT (-87.658216 41.939715),60657-20210413
60827,01/14/2021,3,34,2,27,0.001,1,7,0,28483,POINT (-87.633087 41.650765),60827-20210114
60604,01/20/2021,3,58,3,49,0.06,0,9,0.011,823,POINT (-87.629029 41.878153),60604-20210120
60611,12/16/2020,15,16,15,16,0,0,0,0,33224,POINT (-87.620291 41.894734),60611-20201216
60606,01/07/2021,9,163,4,150,0.046,5,13,0.004,3287,POINT (-87.63676 41.882634),60606-20210107
60606,04/17/2021,46,3246,20,2207,0.671,26,1156,0.352,3287,POINT (-87.63676 41.882634),60606-20210417
60608,02/04/2021,440,7227,354,5795,0.072,86,1432,0.018,80059,POINT (-87.670366 41.849879),60608-20210204
60613,04/07/2021,997,35266,631,24392,0.481,474,11904,0.235,50761,POINT (-87.661343 41.953742),60613-20210407
60605,01/27/2021,173,4929,130,3239,0.111,43,1690,0.058,29060,POINT (-87.623449 41.867824),60605-20210127
60614,04/08/2021,1331,47414,769,32313,0.449,673,16481,0.229,71954,POINT (-87.652064 41.922605),60614-20210408
60616,04/03/2021,376,26861,232,17581,0.324,170,9692,0.179,54197,POINT (-87.629531 41.844869),60616-20210403
60657,04/15/2021,1394,58933,762,39637,0.559,632,21539,0.304,70958,POINT (-87.658216 41.939715),60657-20210415
60611,03/12/2021,550,19576,408,11383,0.343,153,8252,0.248,33224,POINT (-87.620291 41.894734),60611-20210312
60643,01/24/2021,49,2790,49,2349,0.048,0,441,0.009,48887,POINT (-87.662381 41.700445),60643-20210124
60620,01/03/2021,8,285,7,284,0.004,1,1,0,67711,POINT (-87.651656 41.740873),60620-20210103
60636,01/15/2021,12,254,11,226,0.008,1,28,0.001,30024,POINT (-87.668597 41.77599),60636-20210115
60610,12/31/2020,26,914,26,914,0.023,0,0,0,40548,POINT (-87.63581 41.90455),60610-20201231
60632,12/25/2020,0,155,0,155,0.002,0,0,0,89857,POINT (-87.711251 41.810038),60632-20201225
60657,04/14/2021,1236,57539,688,38875,0.548,550,20907,0.295,70958,POINT (-87.658216 41.939715),60657-20210414
60657,04/16/2021,1216,60149,527,40164,0.566,689,22228,0.313,70958,POINT (-87.658216 41.939715),60657-20210416
60606,03/06/2021,11,1203,7,747,0.227,5,457,0.139,3287,POINT (-87.63676 41.882634),60606-20210306
60613,02/10/2021,402,9043,287,6583,0.13,115,2460,0.048,50761,POINT (-87.661343 41.953742),60613-20210210
60605,01/05/2021,104,1817,77,1770,0.061,27,47,0.002,29060,POINT (-87.623449 41.867824),60605-20210105
60614,03/07/2021,159,22188,96,13706,0.19,73,8507,0.118,71954,POINT (-87.652064 41.922605),60614-20210307
